Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2007-08,22,CHI,NBA,C,74,31,20.7,2.4,5.0,.482,0.0,0.0,.000,2.4,4.9,.484,.482,1.8,2.6,.691,2.4,3.3,5.6,1.1,0.9,0.9,1.2,2.3,6.6,
