Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2024-25,20,CHI,NBA,SF,80,31,18.9,3.2,6.9,.454,1.2,3.3,.361,2.0,3.6,.540,.541,1.1,1.4,.815,0.7,2.8,3.5,1.0,0.4,0.9,0.9,1.6,8.6,ROY-7
