Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1990-91,22.0,PHI,NBA,PF,52.0,1.0,9.8,1.4,3.1,0.447,0.0,0.0,0.5,1.4,3.1,0.447,0.45,0.7,1.1,0.661,0.8,1.3,2.1,0.3,0.2,0.1,0.8,1.8,3.5,
